experiment,sentence,response,response_round,subtype,type,lexicalization
Belova_2023,За первые парты сядут мы все.,2.571428571428572,3.0,quantiifier,stimul,39.0
Belova_2023,На курсы вождения пойдут все из нас.,3.6666666666666665,4.0,quantiifier,stimul,46.0
Belova_2023,С проведением экзаменов помогут все из них.,4.111111111111111,4.0,quantiifier,stimul,3.0
Belova_2023,Они шестеро приедет на утренних поездах.,1.2222222222222223,1.0,quantiifier,stimul,5.0
Belova_2023,Двое из нас остановится в дешёвых хостелах.,3.25,3.0,quantiifier,stimul,7.0
Belova_2023,Мы двое придём на пятничную вечеринку.,3.6666666666666665,4.0,quantiifier,stimul,1.0
Belova_2023,Трое из нас вложимся в перспективные акции.,2.4545454545454546,2.0,quantiifier,stimul,44.0
Belova_2023,В отдалённые деревни съездим мы все.,4.0,4.0,quantiifier,stimul,20.0
Belova_2023,За выполненные задачи отчитаемся мы все.,4.428571428571429,4.0,quantiifier,stimul,43.0
Belova_2023,На курсы вождения пойдёт пятеро из нас.,5.333333333333333,5.0,quantiifier,stimul,46.0
Belova_2023,Они трое согласятся на предложения конкурентов.,4.2727272727272725,4.0,quantiifier,stimul,14.0
Belova_2023,Мы пятеро перезвонят по незнакомым номерам.,1.7,2.0,quantiifier,stimul,22.0
Belova_2023,Трое из нас опубликуется в научных журналах.,4.166666666666667,4.0,quantiifier,stimul,2.0
Belova_2023,На акустической гитаре сыграют все из нас.,3.888888888888889,4.0,quantiifier,stimul,13.0
Belova_2023,Мы пятеро женимся в течение месяца.,6.0,6.0,quantiifier,stimul,16.0
Belova_2023,За новые проекты возьмёмся все из нас.,2.7777777777777777,3.0,quantiifier,stimul,42.0
Belova_2023,В разные аэропорты прилетим трое из нас.,2.555555555555556,3.0,quantiifier,stimul,8.0
Belova_2023,Четверо из них вернётся в гостиничные номера.,2.5,2.0,quantiifier,stimul,15.0
Belova_2023,Мы все справимся с заменой лампочек.,5.8,6.0,quantiifier,stimul,11.0
Belova_2023,Трое из нас покатаются на двугорбых верблюдах.,6.125,6.0,quantiifier,stimul,26.0
Belova_2023,Они все съездят в отдалённые деревни.,5.4,5.0,quantiifier,stimul,20.0
Belova_2023,На утренних поездах приедут мы шестеро.,1.9,2.0,quantiifier,stimul,5.0
Belova_2023,На утренних поездах приедут мы все.,2.2857142857142856,2.0,quantiifier,stimul,5.0
Belova_2023,Шестеро из них приберутся в старых кладовках.,4.666666666666667,5.0,quantiifier,stimul,47.0
Belova_2023,В байдарочные походы отправится четверо из них.,3.7777777777777777,4.0,quantiifier,stimul,27.0
Belova_2023,Четверо из них разберутся со сломанными телефонами.,6.75,7.0,quantiifier,stimul,9.0
Belova_2023,Мы все помогут с проведением экзаменов.,2.1666666666666665,2.0,quantiifier,stimul,3.0
Belova_2023,С заменой лампочек справятся шестеро из них.,5.555555555555555,6.0,quantiifier,stimul,11.0
Belova_2023,Все из нас пойдём на курсы вождения.,1.2,1.0,quantiifier,stimul,46.0
Belova_2023,Мы семеро поучаствует в социальных опросах.,2.0,2.0,quantiifier,stimul,48.0
Belova_2023,Мы пятеро искупается в крещенской проруби.,2.0,2.0,quantiifier,stimul,4.0
Belova_2023,Все из нас ответят за поломанные инструменты.,5.4,5.0,quantiifier,stimul,35.0
Belova_2023,Они двое отчитается за выполненные задачи.,1.75,2.0,quantiifier,stimul,43.0
Belova_2023,На проходной завода отметятся они все.,4.555555555555555,5.0,quantiifier,stimul,38.0
Belova_2023,По незнакомым номерам перезвонят мы все.,1.875,2.0,quantiifier,stimul,22.0
Belova_2023,Они четверо познакомятся с артистами спектакля.,5.4,5.0,quantiifier,stimul,33.0
Belova_2023,В столичные вузы поступит семеро из нас.,5.444444444444445,5.0,quantiifier,stimul,17.0
Belova_2023,Они все покатаются на двугорбых верблюдах.,5.2,5.0,quantiifier,stimul,26.0
Belova_2023,Пятеро из нас созвонится с поставщиками продуктов.,2.5454545454545454,3.0,quantiifier,stimul,10.0
Belova_2023,Все из нас приедем на утренних поездах.,1.3333333333333333,1.0,quantiifier,stimul,5.0
Belova_2023,Они трое покатаются на двугорбых верблюдах.,4.0,4.0,quantiifier,stimul,26.0
Belova_2023,Все из них отметятся на проходной завода.,4.5,4.0,quantiifier,stimul,38.0
Belova_2023,В научных журналах опубликуются трое из них.,5.555555555555555,6.0,quantiifier,stimul,2.0
Belova_2023,За допущенные ошибки извинятся мы все.,2.125,2.0,quantiifier,stimul,45.0
Belova_2023,Со свадебными фотографами свяжутся все из них.,3.555555555555556,4.0,quantiifier,stimul,25.0
Belova_2023,В спортивные секции запишутся мы все.,2.5,2.0,quantiifier,stimul,12.0
Belova_2023,Они четверо разберётся со сломанными телефонами.,1.2,1.0,quantiifier,stimul,9.0
Belova_2023,Четверо из нас вернутся в гостиничные номера.,5.833333333333333,6.0,quantiifier,stimul,15.0
Belova_2023,Все из них согласятся на предложения конкурентов.,4.25,4.0,quantiifier,stimul,14.0
Belova_2023,За новые проекты возьмутся все из нас.,3.6666666666666665,4.0,quantiifier,stimul,42.0
Belova_2023,С артистами спектакля познакомятся все из нас.,3.6666666666666665,4.0,quantiifier,stimul,33.0
Belova_2023,В спортивные секции запишется мы семеро.,1.75,2.0,quantiifier,stimul,12.0
Belova_2023,Они все поучаствуют в социальных опросах.,6.333333333333333,6.0,quantiifier,stimul,48.0
Belova_2023,В спортивные секции запишется семеро из нас.,5.333333333333333,5.0,quantiifier,stimul,12.0
Belova_2023,С поставщиками продуктов созвонятся все из них.,3.555555555555556,4.0,quantiifier,stimul,10.0
Belova_2023,С проведением экзаменов поможем четверо из нас.,2.0,2.0,quantiifier,stimul,3.0
Belova_2023,В социальных опросах поучаствует семеро из нас.,5.666666666666667,6.0,quantiifier,stimul,48.0
Belova_2023,На двугорбых верблюдах покатаются все из них.,4.75,5.0,quantiifier,stimul,26.0
Belova_2023,В дешёвых хостелах остановятся они двое.,3.0,3.0,quantiifier,stimul,7.0
Belova_2023,В отдалённые деревни съездит они трое.,1.25,1.0,quantiifier,stimul,20.0
Belova_2023,Мы четверо вернётся в гостиничные номера.,2.4545454545454546,2.0,quantiifier,stimul,15.0
Belova_2023,На южных курортах отдохнут все из них.,4.111111111111111,4.0,quantiifier,stimul,24.0
Belova_2023,С нынешних позиций уволятся семеро из нас.,5.444444444444445,5.0,quantiifier,stimul,18.0
Belova_2023,Мы все поступим в столичные вузы.,6.6,7.0,quantiifier,stimul,17.0
Belova_2023,Пятеро из нас женится в течение месяца.,2.5,2.0,quantiifier,stimul,16.0
Belova_2023,За первые парты сядут все из нас.,3.2222222222222223,3.0,quantiifier,stimul,39.0
Belova_2023,На южных курортах отдохнут они семеро.,3.2222222222222223,3.0,quantiifier,stimul,24.0
Belova_2023,В научных журналах опубликуется трое из нас.,4.666666666666667,5.0,quantiifier,stimul,2.0
Belova_2023,Они трое съездят в отдалённые деревни.,2.090909090909091,2.0,quantiifier,stimul,20.0
Belova_2023,На предложения конкурентов согласятся все из них.,4.333333333333333,4.0,quantiifier,stimul,14.0
