experiment,sentence,response,response_round,subtype,type,lexicalization,sentence_id,quant,strategy,pronoun,agreement,order
Belova_2023,Все из нас прилетят в разные аэропорты.,5.0,5.0,quantiifier,stimul,8.0,124,vse,elect,my,3pl,SV
Belova_2023,Только двое из выпускники пойдут в магистратура.,2.440677966101695,2.0,bad,filler,,816,,,,,
Belova_2023,В лесных озёрах порыбачит она двое.,1.5555555555555556,2.0,quantiifier,stimul,31.0,490,dvoje,nom,oni,3sg,VS
Belova_2023,Они пятеро пойдут на курсы вождения.,5.181818181818182,5.0,quantiifier,stimul,46.0,729,dvoje,nom,oni,3pl,SV
Belova_2023,Пятеро из нас перезвонят по незнакомым номерам.,5.333333333333333,5.0,quantiifier,stimul,22.0,338,dvoje,elect,my,3pl,SV
Belova_2023,Все из нас познакомятся с артистами спектакля.,5.545454545454546,6.0,quantiifier,stimul,33.0,524,vse,elect,my,3pl,SV
Belova_2023,С заменой лампочек справятся мы все.,2.625,3.0,quantiifier,stimul,11.0,175,vse,nom,my,3pl,VS
Belova_2023,В социальных опросах поучаствуем семеро из нас.,2.555555555555556,3.0,quantiifier,stimul,48.0,753,dvoje,elect,my,1pl,VS
Belova_2023,В научных журналах опубликуются они трое.,3.2222222222222223,3.0,quantiifier,stimul,2.0,25,dvoje,nom,oni,3pl,VS
Belova_2023,Они семеро возьмутся за новые проекты.,3.6666666666666665,4.0,quantiifier,stimul,42.0,665,dvoje,nom,oni,3pl,SV
Belova_2023,Они все вернутся в гостиничные номера.,6.2,6.0,quantiifier,stimul,15.0,240,vse,oni,nom,3pl,SV
Belova_2023,Мы двое отчитаются за выполненные задачи.,2.333333333333333,2.0,quantiifier,stimul,43.0,679,dvoje,nom,my,3pl,SV
Belova_2023,Четверо из нас сядем за первые парты.,4.666666666666667,5.0,quantiifier,stimul,39.0,609,dvoje,elect,my,1pl,SV
Belova_2023,Мы пятеро созвонятся с поставщиками продуктов.,2.0,2.0,quantiifier,stimul,10.0,151,dvoje,nom,my,3pl,SV
Belova_2023,Пятеро из нас побеседуют с очевидцами аварии.,5.4,5.0,quantiifier,stimul,34.0,530,dvoje,elect,my,3pl,SV
Belova_2023,На студенческих конференциях выступят четверо из них.,5.666666666666667,6.0,quantiifier,stimul,21.0,324,dvoje,elect,oni,3pl,VS
Belova_2023,Мы шестеро поступят в столичные вузы.,1.3333333333333333,1.0,quantiifier,stimul,17.0,263,dvoje,nom,my,3pl,SV
Belova_2023,В байдарочные походы отправятся мы все.,2.5,2.0,quantiifier,stimul,27.0,431,vse,nom,my,3pl,VS
Belova_2023,Мы трое опубликуются в научных журналах.,1.3333333333333333,1.0,quantiifier,stimul,2.0,23,dvoje,nom,my,3pl,SV
Belova_2023,В течение месяца женятся пятеро из нас.,5.333333333333333,5.0,quantiifier,stimul,16.0,242,dvoje,elect,my,3pl,VS
Belova_2023,В учебных кабинетах подметут шестеро из них.,5.666666666666667,6.0,quantiifier,stimul,41.0,644,dvoje,elect,oni,3pl,VS
Belova_2023,На пятничную вечеринку придёт мы двое.,1.75,2.0,quantiifier,stimul,1.0,8,dvoje,nom,my,3sg,VS
Belova_2023,За первые парты сядет они четверо.,1.4444444444444444,1.0,quantiifier,stimul,39.0,618,dvoje,nom,oni,3sg,VS
Belova_2023,В научных журналах опубликуемся мы все.,3.375,3.0,quantiifier,stimul,2.0,30,vse,nom,my,1pl,VS
Belova_2023,Все из нас объявят о скорых отставках.,3.4444444444444446,3.0,quantiifier,stimul,36.0,572,vse,elect,my,3pl,SV
Belova_2023,Шестеро из нас подметём в учебных кабинетах.,1.7,2.0,quantiifier,stimul,41.0,641,dvoje,elect,my,1pl,SV
Belova_2023,Мы трое согласимся на предложения конкурентов.,5.0,5.0,quantiifier,stimul,14.0,214,dvoje,nom,my,1pl,SV
Belova_2023,Мы все возьмутся за новые проекты.,1.2,1.0,quantiifier,stimul,42.0,671,vse,nom,my,3pl,SV
Belova_2023,Со свадебными фотографами свяжемся все из нас.,2.333333333333333,2.0,quantiifier,stimul,25.0,395,vse,elect,my,1pl,VS
Belova_2023,За первые парты сядут четверо из нас.,5.666666666666667,6.0,quantiifier,stimul,39.0,610,dvoje,elect,my,3pl,VS
Belova_2023,Мы двое придут на пятничную вечеринку.,1.8,2.0,quantiifier,stimul,1.0,7,dvoje,nom,my,3pl,SV
Belova_2023,Пятеро из нас присоединятся к поисковым отрядам.,6.5,6.0,quantiifier,stimul,28.0,434,dvoje,elect,my,3pl,SV
Belova_2023,В перспективные акции вложатся все из нас.,3.555555555555556,4.0,quantiifier,stimul,44.0,700,vse,elect,my,3pl,VS
Belova_2023,Мы все опубликуемся в научных журналах.,5.166666666666667,5.0,quantiifier,stimul,2.0,30,vse,nom,my,1pl,SV
Belova_2023,За допущенные ошибки извинимся мы все.,5.0,5.0,quantiifier,stimul,45.0,718,vse,nom,my,1pl,VS
Belova_2023,Они пятеро пойдёт на курсы вождения.,1.6666666666666667,2.0,quantiifier,stimul,46.0,730,dvoje,nom,oni,3sg,SV
Belova_2023,В соседние страны переедет они трое.,1.5555555555555556,2.0,quantiifier,stimul,32.0,506,dvoje,nom,oni,3sg,VS
Belova_2023,С нынешних позиций уволимся все из нас.,2.4444444444444446,2.0,quantiifier,stimul,18.0,283,vse,elect,my,1pl,VS
Belova_2023,За первые парты сядут они четверо.,3.111111111111111,3.0,quantiifier,stimul,39.0,617,dvoje,nom,oni,3pl,VS
Belova_2023,Все из них опубликуются в научных журналах.,3.555555555555556,4.0,quantiifier,stimul,2.0,29,vse,elect,oni,3pl,SV
Belova_2023,В крещенской проруби искупаемся все из нас.,2.555555555555556,3.0,quantiifier,stimul,4.0,59,vse,elect,my,1pl,VS
Belova_2023,С очевидцами аварии побеседуют пятеро из нас.,5.888888888888889,6.0,quantiifier,stimul,34.0,530,dvoje,elect,my,3pl,VS
Belova_2023,Семеро из нас отдохнёт на южных курортах.,5.75,6.0,quantiifier,stimul,24.0,371,dvoje,elect,my,3sg,SV
Belova_2023,В отдалённые деревни съездят трое из нас.,4.888888888888889,5.0,quantiifier,stimul,20.0,306,dvoje,elect,my,3pl,VS
Belova_2023,Все из них переоденутся в карнавальные костюмы.,5.0,5.0,quantiifier,stimul,6.0,93,vse,elect,oni,3pl,SV
Belova_2023,Мы все сыграем на акустической гитаре.,6.5,6.0,quantiifier,stimul,13.0,206,vse,nom,my,1pl,SV
Belova_2023,Двое из нас свяжется со свадебными фотографами.,2.75,3.0,quantiifier,stimul,25.0,387,dvoje,elect,my,3sg,SV
Belova_2023,Мы все порыбачат в лесных озёрах.,1.5,2.0,quantiifier,stimul,31.0,495,vse,nom,my,3pl,SV
Belova_2023,На конкурсе чтецов победят мы двое.,1.9,2.0,quantiifier,stimul,37.0,583,dvoje,nom,my,3pl,VS
Belova_2023,Со сломанными телефонами разберутся они четверо.,2.7777777777777777,3.0,quantiifier,stimul,9.0,137,dvoje,nom,oni,3pl,VS
Belova_2023,Вы с Андреем оплатите ремонт карбюратора.,6.117647058823529,6.0,good,filler,,779,,,,,
Belova_2023,Мы все придём на пятничную вечеринку.,5.888888888888889,6.0,quantiifier,stimul,1.0,14,vse,nom,my,1pl,SV
Belova_2023,В разные аэропорты прилетит мы трое.,1.5,2.0,quantiifier,stimul,8.0,120,dvoje,nom,my,3sg,VS
Belova_2023,Все из нас справимся с заменой лампочек.,1.25,1.0,quantiifier,stimul,11.0,171,vse,elect,my,1pl,SV
Belova_2023,Семеро из них позаботится о нужных продуктах.,3.0,3.0,quantiifier,stimul,30.0,469,dvoje,elect,oni,3sg,SV
Belova_2023,Трое из них съездит в отдалённые деревни.,2.2,2.0,quantiifier,stimul,20.0,309,dvoje,elect,oni,3sg,SV
Belova_2023,С нынешних позиций уволимся мы все.,3.625,4.0,quantiifier,stimul,18.0,286,vse,nom,my,1pl,VS
Belova_2023,Мы все пойдём на курсы вождения.,6.375,6.0,quantiifier,stimul,46.0,734,vse,nom,my,1pl,SV
Belova_2023,Мы все уволятся с нынешних позиций.,1.1666666666666667,1.0,quantiifier,stimul,18.0,287,vse,nom,my,3pl,SV
Belova_2023,С нынешних позиций уволятся все из нас.,3.375,3.0,quantiifier,stimul,18.0,284,vse,elect,my,3pl,VS
Belova_2023,На пятничную вечеринку придут они все.,4.777777777777778,5.0,quantiifier,stimul,1.0,16,vse,oni,nom,3pl,VS
Belova_2023,Со сломанными телефонами разберутся все из нас.,2.555555555555556,3.0,quantiifier,stimul,9.0,140,vse,elect,my,3pl,VS
Belova_2023,На двугорбых верблюдах покатаемся трое из нас.,2.6666666666666665,3.0,quantiifier,stimul,26.0,401,dvoje,elect,my,1pl,VS
Belova_2023,На курсы вождения пойдёт пятеро из них.,4.555555555555555,5.0,quantiifier,stimul,46.0,725,dvoje,elect,oni,3sg,VS
Belova_2023,В учебных кабинетах подметём мы шестеро.,3.875,4.0,quantiifier,stimul,41.0,646,dvoje,nom,my,1pl,VS
Belova_2023,Мы все вложатся в перспективные акции.,2.0,2.0,quantiifier,stimul,44.0,703,vse,nom,my,3pl,SV
Belova_2023,На пятничную вечеринку придём мы двое.,3.0,3.0,quantiifier,stimul,1.0,6,dvoje,nom,my,1pl,VS
Belova_2023,В карнавальные костюмы переоденутся все из нас.,4.555555555555555,5.0,quantiifier,stimul,6.0,92,vse,elect,my,3pl,VS
Belova_2023,В важные переговоры вмешаются все из них.,3.6666666666666665,4.0,quantiifier,stimul,29.0,461,vse,elect,oni,3pl,VS
Belova_2023,В научных журналах опубликуемся трое из нас.,2.555555555555556,3.0,quantiifier,stimul,2.0,17,dvoje,elect,my,1pl,VS
Belova_2023,Семеро из нас запишутся в спортивные секции.,6.75,7.0,quantiifier,stimul,12.0,178,dvoje,elect,my,3pl,SV
Belova_2023,Семеро из них объявит о скорых отставках.,1.5,2.0,quantiifier,stimul,36.0,565,dvoje,elect,oni,3sg,SV
Belova_2023,На предложения конкурентов согласимся мы все.,4.0,4.0,quantiifier,stimul,14.0,222,vse,nom,my,1pl,VS
Belova_2023,Трое из нас отметится на проходной завода.,3.0,3.0,quantiifier,stimul,38.0,595,dvoje,elect,my,3sg,SV
Belova_2023,Мы семеро возьмутся за новые проекты.,1.3333333333333333,1.0,quantiifier,stimul,42.0,663,dvoje,nom,my,3pl,SV
Belova_2023,В перспективные акции вложатся трое из нас.,5.333333333333333,5.0,quantiifier,stimul,44.0,690,dvoje,elect,my,3pl,VS
Belova_2023,В учебных кабинетах подметут шестеро из нас.,5.222222222222222,5.0,quantiifier,stimul,41.0,642,dvoje,elect,my,3pl,VS
Belova_2023,Трое истцов потребуют денежной компенсации.,5.444444444444445,5.0,good,filler,,783,,,,,
Belova_2023,По незнакомым номерам перезвонят они все.,3.588235294117647,4.0,quantiifier,stimul,22.0,352,vse,oni,nom,3pl,VS
Belova_2023,Все из нас побеседуем с очевидцами аварии.,2.3,2.0,quantiifier,stimul,34.0,539,vse,elect,my,1pl,SV
Belova_2023,За поломанные инструменты ответят все из нас.,3.6666666666666665,4.0,quantiifier,stimul,35.0,556,vse,elect,my,3pl,VS
Belova_2023,Семеро из нас позаботятся о нужных продуктах.,5.0,5.0,quantiifier,stimul,30.0,466,dvoje,elect,my,3pl,SV
Belova_2023,Трое из них прилетит в разные аэропорты.,3.0,3.0,quantiifier,stimul,8.0,117,dvoje,elect,oni,3sg,SV
Belova_2023,Мы четверо извинимся за допущенные ошибки.,4.5,4.0,quantiifier,stimul,45.0,710,dvoje,nom,my,1pl,SV
Belova_2023,Они трое прилетят в разные аэропорты.,4.333333333333333,4.0,quantiifier,stimul,8.0,121,dvoje,nom,oni,3pl,SV
Belova_2023,Они пятеро женятся в течение месяца.,2.8,3.0,quantiifier,stimul,16.0,249,dvoje,nom,oni,3pl,SV
Belova_2023,О скорых отставках объявит они семеро.,1.7777777777777777,2.0,quantiifier,stimul,36.0,570,dvoje,nom,oni,3sg,VS
Belova_2023,Двое грабителей предстанут перед судом.,6.436974789915967,6.0,good,filler,,786,,,,,
Belova_2023,Все из нас прикрепятся к новым поликлиникам.,6.2,6.0,quantiifier,stimul,40.0,636,vse,elect,my,3pl,SV
Belova_2023,Все из нас отметятся на проходной завода.,3.333333333333333,3.0,quantiifier,stimul,38.0,604,vse,elect,my,3pl,SV
Belova_2023,Они шестеро рассчитается с кредитными долгами.,2.333333333333333,2.0,quantiifier,stimul,23.0,362,dvoje,nom,oni,3sg,SV
Belova_2023,Семеро из нас уволимся с нынешних позиций.,1.6666666666666667,2.0,quantiifier,stimul,18.0,273,dvoje,elect,my,1pl,SV
Belova_2023,Они трое вложится в перспективные акции.,1.25,1.0,quantiifier,stimul,44.0,698,dvoje,nom,oni,3sg,SV
